url,target,gemini_status,fetch_status,creates_urgency,uses_threats,requests_sensitive_info,offers_unrealistic_rewards,has_spelling_grammar_errors,impersonated_brand,language_professionalism_score,overall_phishing_likelihood_score,summary_of_intent
http://www.joysupermarket.com,0,,,,,,,,,,,
https://www.kuvingsusa.com,1,,,,,,,,,,,
http://www.die-posta.aktualisieren.info/,0,,,,,,,,,,,
https://www.escapeintolife.com,1,,,,,,,,,,,
https://www.ouizard.com,1,,,,,,,,,,,
https://www.worldchallenge.org,1,,,,,,,,,,,
https://autmn-mttbx46.web.app/,0,,,,,,,,,,,
http://www.sebastiane.cf,0,,,,,,,,,,,
http://www.shanakaplan.com,0,,,,,,,,,,,
https://www.hpw.qld.gov.au,1,,,,,,,,,,,
https://www.momendeavors.com,1,,,,,,,,,,,
https://www.messengeroo.com,1,,,,,,,,,,,
https://www.mechline.com,1,,,,,,,,,,,
https://bit.ly/3a6xx32,0,,,,,,,,,,,
https://www.azam.net,1,,,,,,,,,,,
http://www.cutedigitalphotography.com,0,,,,,,,,,,,
https://www.paradesmart.com,1,,,,,,,,,,,
https://www.amazcon-co-jp.amacszan.srnjtd.top/ap/signin,0,,,,,,,,,,,
https://www.ambedkartimes.com,1,,,,,,,,,,,
https://www.noice.id,1,,,,,,,,,,,
http://cn32398.tw1.ru/89b070fe289c1f9/login.php?particulier,0,,,,,,,,,,,
https://www.kraina.by,1,,,,,,,,,,,
https://www.bestwindowtreatments.com,1,,,,,,,,,,,
https://www.unwomenuk.org,1,,,,,,,,,,,
https://www.colegium.com,1,,,,,,,,,,,
https://www.mainelottery.com,1,,,,,,,,,,,
http://www.eet.hu,0,,,,,,,,,,,
https://www.moremi.com,1,,,,,,,,,,,
https://wissipss.samcart.com/products/espawiss,0,,,,,,,,,,,
https://www.nmc.edu,1,,,,,,,,,,,
https://www.plrdatabase.net,1,,,,,,,,,,,
http://www.a0741693.xsph.ru,0,,,,,,,,,,,
http://www.bngjkii.welco.live,0,,,,,,,,,,,
https://www.nsmbl.nl,1,,,,,,,,,,,
https://www.acli.com,1,,,,,,,,,,,
https://authaconsoledigital.web.app/,0,,,,,,,,,,,
https://www.joylandbooks.com,1,,,,,,,,,,,
https://www.dailyuw.com,1,,,,,,,,,,,
http://www.gettingchances.com,0,,,,,,,,,,,
https://www.staynerd.com,1,,,,,,,,,,,
https://www.ladyristretto.com,1,,,,,,,,,,,
https://www.publichealth.va.gov,1,,,,,,,,,,,
https://etcsda5.top/,0,,,,,,,,,,,
https://www.squamish.net,1,,,,,,,,,,,
http://www.reventeresale.com,0,,,,,,,,,,,
https://www.trifonenkov.com,1,,,,,,,,,,,
https://cf-ipfs.com/ipfs/qmuxuhjkdpmkd1ccyxha7bz4ne1gxrxhwy1zviifufmzxp,0,,,,,,,,,,,
https://www.imssupply.com,1,,,,,,,,,,,
http://b1yplk5e7f642d95ceb6202.inodn.ru/,0,,,,,,,,,,,
https://www.industrie.lu,1,,,,,,,,,,,
http://www.hillokay.com,0,,,,,,,,,,,
http://www.deportivocomunero.com.ar/bdo-login/,0,,,,,,,,,,,
https://www.xsens.com,1,,,,,,,,,,,
https://cloudflare-ipfs.com/ipfs/qmsjmvrrhzcl6sgfaytczeizedcaiizejfdhlcs2dzfqje,0,,,,,,,,,,,
https://www.kelownadailycourier.ca,1,,,,,,,,,,,
https://www.ohio5.org,1,,,,,,,,,,,
https://www.telluride-co.gov,1,,,,,,,,,,,
https://www.gloucester-ma.gov,1,,,,,,,,,,,
http://www.gr.gp,0,,,,,,,,,,,
https://www.piercebrosnan.com,1,,,,,,,,,,,
https://www.oryxalign.com,1,,,,,,,,,,,
https://www.bigtreecms.org,1,,,,,,,,,,,
http://www.taiguszab.online,0,,,,,,,,,,,
https://www.thefivefoottraveler.com,1,,,,,,,,,,,
https://www.npo.gov.pk,1,,,,,,,,,,,
https://www.dottheiembroidery.com,1,,,,,,,,,,,
https://www.snugarchitects.co.uk,1,,,,,,,,,,,
https://www.cocinaparaunoendosmetroscuadrados.com,1,,,,,,,,,,,
https://maildinshaakckjnw461.firebaseapp.com/,0,,,,,,,,,,,
https://attiltraservernetworkwide.square.site/,0,,,,,,,,,,,
https://www.midatlanticarts.org,1,,,,,,,,,,,
https://www.readmoo.com,1,,,,,,,,,,,
https://www.glutenfreeyummy.com,1,,,,,,,,,,,
https://www.fsw.tv,1,,,,,,,,,,,
https://www.ali-can.com,1,,,,,,,,,,,
https://www.pcreview.co.uk,1,,,,,,,,,,,
https://www.fares-foundation.org,1,,,,,,,,,,,
http://www.coolhead.xyz,0,,,,,,,,,,,
https://wvvwvzonasengunrabeta.com/index.php,0,,,,,,,,,,,
https://www.nadac.com,1,,,,,,,,,,,
https://www.dianaquincy.com,1,,,,,,,,,,,
https://www.bigzlabs.com,1,,,,,,,,,,,
https://www.serafinacorrea.rs.gov.br,1,,,,,,,,,,,
https://www.mmlighting.com,1,,,,,,,,,,,
https://www.justmatcha.co.za,1,,,,,,,,,,,
https://www.ekotrimulyono.com,1,,,,,,,,,,,
https://www.japanjournal.jp,1,,,,,,,,,,,
https://www.globaljusticecenter.net,1,,,,,,,,,,,
https://www.studypoint.com,1,,,,,,,,,,,
https://thuocdietmuoi.net/wp-content/aa/7fef51ca0d4050d2cabe0067d0fc5e0f/,0,,,,,,,,,,,
https://www.myschoolgist.com,1,,,,,,,,,,,
https://www.wildapache.net,1,,,,,,,,,,,
https://kayueglobal.com/wp-includes/ixr/index%20%2811%29.html#nobody@mycraftmail.com&amp;14f8024367861fe177ba566f8fcca9bc-787238hjsjgd81b82ebfc06faeb63c499532245e28d30-230920n8=14f8024367861fe177ba566f8fcca9bc-239ngkq0-7f6412e4051c56c4432bfc636ccdcc04,0,,,,,,,,,,,
https://0321.1245435.repl.co/,0,,,,,,,,,,,
https://www.healthcabin.net,1,,,,,,,,,,,
https://www.judson.org,1,,,,,,,,,,,
https://www.labuncle.com,1,,,,,,,,,,,
https://www.rifleco.org,1,,,,,,,,,,,
https://www.waza.org,1,,,,,,,,,,,
https://www.hanko.fi,1,,,,,,,,,,,
https://www.museodelvideojuego.com,1,,,,,,,,,,,
https://35c8bdfe-ae4d-4bd9-b2c9-c6ca3e2310a5.id.repl.co/,0,,,,,,,,,,,
https://mail-update-9694.formaloo.net/att104,0,,,,,,,,,,,
https://bafybeib5cjwdu7fbvmzfejpqfl6g4ger5xnlbj5sdumwxxn5ht7wkpobom.ipfs.w3s.link/fr-fr.html,0,,,,,,,,,,,
https://www.societas.es,1,,,,,,,,,,,
https://bancaenlineabantrabcomgt.ebankingt.repl.co/,0,,,,,,,,,,,
https://www.animatedsoftware.com,1,,,,,,,,,,,
https://www.craneturkey.org,1,,,,,,,,,,,
https://www.saurenergy.com,1,,,,,,,,,,,
https://kdnsvvje83838232eudbxasuhd823uweqduqwsahdx33.weebly.com/,0,,,,,,,,,,,
https://www.outdoorcreations.com,1,,,,,,,,,,,
https://www.medion.com,1,,,,,,,,,,,
https://organisasi.bulungan.go.id/public/y265vjfjsc9fu66g5hw2nshqtvwsomv7,0,,,,,,,,,,,
https://www.ess-europe.eu,1,,,,,,,,,,,
http://www.rarityswap.com,0,,,,,,,,,,,
https://www.partykroo.com,1,,,,,,,,,,,
https://www.seymourpink.com,1,,,,,,,,,,,
http://www.bybala.com,0,,,,,,,,,,,
http://www.waresustems.com,0,,,,,,,,,,,
https://att-108744.weeblysite.com/,0,,,,,,,,,,,
https://www.darenberg.com.au,1,,,,,,,,,,,
http://www.v4.windowsupdate.authorizeddns.org,0,,,,,,,,,,,
http://www.mobile.qualitytechservice.com,0,,,,,,,,,,,
http://www.all-edgar-cayce.com,0,,,,,,,,,,,
https://mail-102509.weeblysite.com/,0,,,,,,,,,,,
https://www.joshindia.com,1,,,,,,,,,,,
https://www.sporting-rifle.com,1,,,,,,,,,,,
https://www.counterfire.org,1,,,,,,,,,,,
http://ff-member-garene.vn/,0,,,,,,,,,,,
https://www.melkshamoak.wilts.sch.uk,1,,,,,,,,,,,
https://storageapi.fleek.co/0652a24b-c0d4-416b-b85f-2ad34515c5ba-bucket/faktura/europe.html,0,,,,,,,,,,,
https://www.stellenbosch.travel,1,,,,,,,,,,,
http://starblackchat.gq/mail1.php,0,,,,,,,,,,,
http://shopdeutschepost.medifa.com.pk/,0,,,,,,,,,,,
https://www.bbsp.co.uk,1,,,,,,,,,,,
https://www.sixteenfilms.co.uk,1,,,,,,,,,,,
https://www.patricksaunders.com,1,,,,,,,,,,,
https://www.eldring.se,1,,,,,,,,,,,
https://www.aviatiamagazin.com,1,,,,,,,,,,,
https://www.vhp-america.org,1,,,,,,,,,,,
https://www.hpc-ch.org,1,,,,,,,,,,,
http://base-panellln-6.ml/indiana/uplink,0,,,,,,,,,,,
http://www.saisonoard.co.jp.50gb178.xyz/,0,,,,,,,,,,,
https://www.okinoshima-heritage.jp,1,,,,,,,,,,,
https://www.healthyandnaturalworld.com,1,,,,,,,,,,,
https://www.cnzjmb.com,1,,,,,,,,,,,
https://bafkreieh5nz7ltylylek5ifkxjcvrwisxk3odv3u2ypi2febtapexkuef4.ipfs.cf-ipfs.com/,0,,,,,,,,,,,
https://www.astrium-sl.com/wp-content/plugins/khlqhey/ac-logs/acceder/,0,,,,,,,,,,,
https://www.safekar.in,1,,,,,,,,,,,
http://www.zooplus.info,0,,,,,,,,,,,
https://www.campingbakkum.nl,1,,,,,,,,,,,
https://www.ibard.com,1,,,,,,,,,,,
https://www.tour2india4health.com,1,,,,,,,,,,,
https://www.okocreations.ca,1,,,,,,,,,,,
https://www.pizzastudio.com,1,,,,,,,,,,,
https://www.lougheedlaser.com,1,,,,,,,,,,,
http://www.pmbfytlkv.ml,0,,,,,,,,,,,
https://my-business-105277-107566.square.site/,0,,,,,,,,,,,
https://my-trans00.web.app/,0,,,,,,,,,,,
https://www.theofficialrichardstanley.com,1,,,,,,,,,,,
http://mint-heartbreaking-breath.glitch.me/authonlineooverify.htm,0,,,,,,,,,,,
http://mail.deliverylifesupport.com/public/jky3th5nwvpvzg6onh8qfxzulo7m1zbz,0,,,,,,,,,,,
https://0bs-1-0utlookfolders-party.firebaseapp.com/,0,,,,,,,,,,,
https://www.kiu.ac.jp,1,,,,,,,,,,,
https://cloudflare-ipfs.com/ipfs/qme9sd6o8xlsl9yc4fl8np1r5qx47qktc1jldwmzsjgei1,0,,,,,,,,,,,
https://www.bitware.hr,1,,,,,,,,,,,
https://ban-bifsoporteenlineaya.digitalsupportp.repl.co/,0,,,,,,,,,,,
https://www.businesstoday.com.tw,1,,,,,,,,,,,
https://www.moottoripyoramuseo.fi,1,,,,,,,,,,,
http://www.ftp.windowsupdate.gettrials.com,0,,,,,,,,,,,
https://www.udi.no,1,,,,,,,,,,,
http://www.strcktunkea.xyz,0,,,,,,,,,,,
https://www.baibai.com.tw,1,,,,,,,,,,,
http://www.autoregressed.com,0,,,,,,,,,,,
http://www.insuranceservicesfl.com,0,,,,,,,,,,,
https://www.aclufl.org,1,,,,,,,,,,,
http://www.fizzwagon.com,0,,,,,,,,,,,
http://www.findmymind.co,0,,,,,,,,,,,
http://www.vpn.we11point.com,0,,,,,,,,,,,
https://www.gitionline.com,1,,,,,,,,,,,
https://www.couponsonfire.com/wp-content/themes/it/intesa/de67b,0,,,,,,,,,,,
http://www.osa.pl,0,,,,,,,,,,,
https://www.sno.wednet.edu,1,,,,,,,,,,,
https://www.workflowmax.com,1,,,,,,,,,,,
http://www.hushou.welco.live,0,,,,,,,,,,,
http://deliverylifesupport.com/public/mfbi5jordtmqynr0omdoefgak7hm2upo,0,,,,,,,,,,,
http://754872547532--836488.repl.co,0,,,,,,,,,,,
https://www.local1259iaff.org,1,,,,,,,,,,,
https://www.sandstone-estates.com,1,,,,,,,,,,,
https://www.kamut.com,1,,,,,,,,,,,
https://www.benedettafalugi.com,1,,,,,,,,,,,
https://ellipticalrecentpiracy.dayana09430.repl.co/,0,,,,,,,,,,,
https://www.aplawrence.com,1,,,,,,,,,,,
https://www.spanishfork.org,1,,,,,,,,,,,
https://www.bet810b.com,0,,,,,,,,,,,
https://www.anatomyatlases.org,1,,,,,,,,,,,
https://www.nationalcrimeagency.gov.uk,1,,,,,,,,,,,
https://lnfo-baccredot.baccaso09.repl.co/,0,,,,,,,,,,,
https://www.nostradamus.net,1,,,,,,,,,,,
https://www.royalsociety.org.nz,1,,,,,,,,,,,
http://www.jenkins.findfwd.com,0,,,,,,,,,,,
https://www.travel-zone-greece.com,1,,,,,,,,,,,
https://www.realclever.com,1,,,,,,,,,,,
https://www.editorsguild.com,1,,,,,,,,,,,
https://www.exceptionalstays.com,1,,,,,,,,,,,
https://www.dynare.org,1,,,,,,,,,,,
http://tdttk4.webwave.dev/,0,,,,,,,,,,,
https://www.blackstonechambers.com,1,,,,,,,,,,,
https://www.uts.edu.au,1,,,,,,,,,,,
https://www.entnet.org,1,,,,,,,,,,,
https://www.zlabia.com,1,,,,,,,,,,,
http://43.159.48.238/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=35.203.245.179&amp;ifkv=awnoghf2gayrprstzfgmuxmqorhbbltlczkad6lrso67itnytcgdyrjhpidi8xdgtchc8dz4d9qvow,0,,,,,,,,,,,
http://www.ravins.online,0,,,,,,,,,,,
https://www.nellies.org,1,,,,,,,,,,,
https://www.cctimes.kr,1,,,,,,,,,,,
http://www.personal.unicorp.site,0,,,,,,,,,,,
https://www.gunplot.net,1,,,,,,,,,,,
http://www.hello-planet.com,0,,,,,,,,,,,
http://www.filmenew.com,0,,,,,,,,,,,
https://www.yoro-park.com,1,,,,,,,,,,,
http://www.gutmannq.ga,0,,,,,,,,,,,
http://www.saisonoard.co.jp.hwkztb.top/ai/sign.php,0,,,,,,,,,,,
https://www.apam.columbia.edu,1,,,,,,,,,,,
https://www.cameraaccessoriesoutdoors.co.uk,1,,,,,,,,,,,
https://yyyyahhhahahoo.s3.us-east-005.backblazeb2.com/glogin.html,0,,,,,,,,,,,
https://www.gej.ng,1,,,,,,,,,,,
https://www.mycoughdrop.com,1,,,,,,,,,,,
https://www.nrps.net,1,,,,,,,,,,,
https://www.cityofbrenham.org,1,,,,,,,,,,,
https://www.walliapp.com,1,,,,,,,,,,,
https://www.splitthisrock.org,1,,,,,,,,,,,
https://www.paulettereesdenis.com,1,,,,,,,,,,,
https://att-orginalatt.square.site/,0,,,,,,,,,,,
http://www.andraak.ga,0,,,,,,,,,,,
https://www.stopanddream.es,1,,,,,,,,,,,
https://www.wakemed.org,1,,,,,,,,,,,
http://www.autoplant.byethost11.com,0,,,,,,,,,,,
https://www.drreborn.com,1,,,,,,,,,,,
https://www.ruspeach.com,1,,,,,,,,,,,
https://www.mti.gov.sg,1,,,,,,,,,,,
http://www.colemany.cf,0,,,,,,,,,,,
https://www.norwichlibrary.org,1,,,,,,,,,,,
https://www.lesy.sk,1,,,,,,,,,,,
https://www.globalitusers.com,1,,,,,,,,,,,
http://swapcakes.org,0,,,,,,,,,,,
https://www.redoaktx.org,1,,,,,,,,,,,
https://g4y6h-0vk-3h59nf-iwebnc-f308gf0-we9hnc-qef.obs.ap-southeast-3.myhuaweicloud.com/v46h-0v-39rcmw3r9hnbg0vwe8f0-85gf0-whr8-fghwrf.html?awsaccesskeyid=pi9qkuezixlo2qbkb9k0&expires=1680900756&signature=0szae1bj5stcrsmsjuaxv2aeiqu%3d,0,,,,,,,,,,,
http://www.jaraem.ga,0,,,,,,,,,,,
https://hdft-99ik.web.app/,0,,,,,,,,,,,
https://www.inkmonkey.com,1,,,,,,,,,,,
https://www.russellcountyva.us,1,,,,,,,,,,,
http://www.atomtweaks.com,0,,,,,,,,,,,
https://attbid.weebly.com/,0,,,,,,,,,,,
https://www.lemiapps.com,1,,,,,,,,,,,
https://jcpivmhrkaaonbycf08.z1.web.core.windows.net/,0,,,,,,,,,,,
https://vm6vx9rb6f.ekomar.com.pl/a1legro/email@example.com,0,,,,,,,,,,,
http://www.yesdeko.com,0,,,,,,,,,,,
https://www.slovenskapomlad.si,1,,,,,,,,,,,
http://www.apple.ikwb.com,0,,,,,,,,,,,
https://www.siriusuppsala.se,1,,,,,,,,,,,
http://www.campbelln.gq,0,,,,,,,,,,,
https://www.mapple.co.jp,1,,,,,,,,,,,
http://1636365.com/assets/40vueuse.4080c24a.js/assets/,0,,,,,,,,,,,
https://www.sunshinevillaorlando.com,1,,,,,,,,,,,
https://bafybeia37xkvv4e6yxbk67y23k4wzjz2zrh5mg77mxxjuqbrvsecpq7s7a.ipfs.dweb.link/?filename=po.html,0,,,,,,,,,,,
https://www.agri-outlook.org,1,,,,,,,,,,,
https://www.revogi.com,1,,,,,,,,,,,
https://www.lafurniturestore.com,1,,,,,,,,,,,
https://www.nursingnow.org,1,,,,,,,,,,,
https://www.olympiabenefits.com,1,,,,,,,,,,,
https://www.northumberlandnationalpark.org.uk,1,,,,,,,,,,,
https://www.wellrx.com,1,,,,,,,,,,,
https://www.windowsplusky.com,1,,,,,,,,,,,
https://www.sikhtourism.com,1,,,,,,,,,,,
https://outlook515.yolasite.com/,0,,,,,,,,,,,
https://eartthiper.com,0,,,,,,,,,,,
https://www.audiologyresearch.org,1,,,,,,,,,,,
https://www.lykon.de,1,,,,,,,,,,,
http://www.ailecalismavesosylguvenlik.ezyro.com,0,,,,,,,,,,,
https://deny-add-access.com/access.php,0,,,,,,,,,,,
https://madhurima-das01.github.io/netflix-clone.github.io/,0,,,,,,,,,,,
https://www.ifge.org,1,,,,,,,,,,,
https://iniciarpersonas.webcindario.com/,0,,,,,,,,,,,
http://www.amoqixadomolir.blogspot.com,0,,,,,,,,,,,
https://www.ntue.edu.tw,1,,,,,,,,,,,
https://www.rizzoliusa.com,1,,,,,,,,,,,
https://online.galiciapersonar.repl.co/t2.php,0,,,,,,,,,,,
https://www.stmarys-berkeley.co.uk,1,,,,,,,,,,,
https://ipfs.io/ipfs/qmvnzv1wqfpcxwcdstph4ecxwbdnenu28fpnifalzgebth,0,,,,,,,,,,,
https://www.pirouetteblog.com,1,,,,,,,,,,,
http://www.learnbester.com,0,,,,,,,,,,,
https://www.step4work.com,1,,,,,,,,,,,
https://s.free.fr/7mpe7xxp,0,,,,,,,,,,,
http://www.rpp.ru,0,,,,,,,,,,,
http://bafybeifsrnn7khvfvfwzto2jvxgrj7kq6j6hugnq2c6rj3fepnxkrmqw6e.ipfs.dweb.link/?filename=index2pilx.html,0,,,,,,,,,,,
http://www.connectao.com,0,,,,,,,,,,,
https://business-verification-appeal85.firebaseapp.com/,0,,,,,,,,,,,
https://www.flickriver.com,1,,,,,,,,,,,
https://www.minipriza.com,1,,,,,,,,,,,
https://www.admiralroom.com,1,,,,,,,,,,,
https://www.babelscores.com,1,,,,,,,,,,,
https://www.maytalhannah.com,1,,,,,,,,,,,
https://signin-attlink098.wixsite.com/my-site,0,,,,,,,,,,,
http://u-t6cvb10-xxdazbvqvqyzgkvu.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar22a67wej7aentdpati0srwivezqnb4oeq8fr3di4tmw14rujifpo09snm,0,,,,,,,,,,,
http://www.yng.pplink.club,0,,,,,,,,,,,
http://www.247loanpros.com,0,,,,,,,,,,,
https://dev-ltaupy-alertavalid.pantheonsite.io/,0,,,,,,,,,,,
https://fsfsfssgeegehg.000webhostapp.com/indites.html,0,,,,,,,,,,,
https://www.unakrt-online.org,1,,,,,,,,,,,
http://www.orb.beeppool.org,0,,,,,,,,,,,
https://cv8ymg.webwave.dev/,0,,,,,,,,,,,
https://www.flatpax.com.au,1,,,,,,,,,,,
https://www.canoncitydailyrecord.com,1,,,,,,,,,,,
https://www.cityofmascotte.com,1,,,,,,,,,,,
http://www.eblaghri.cf,0,,,,,,,,,,,
https://zonasegura.cajatrujillo.com.pe.murata.mx/portalnew,0,,,,,,,,,,,
https://www.agendapoetry.co.uk,1,,,,,,,,,,,
https://www.bairesdev.com,1,,,,,,,,,,,
https://mail-107549.square.site/,0,,,,,,,,,,,
https://www.lincolntimesnews.com,1,,,,,,,,,,,
http://www.bilescotrej.com,0,,,,,,,,,,,
https://www.landsgemeinde.gl.ch,1,,,,,,,,,,,
https://docs.google.com/presentation/d/e/2pacx-1vqgshyf6eucwpd1wfwmhyk_z_ojtq-a1wmgncnbltddddn9gtge7iw5va1tyyfstegajskkrms6zqh3/pub?start=false&loop=false&delayms=3000,0,,,,,,,,,,,
https://addiman.dlingodigitalmedia.com/sdfrgthytgrvfcsxz/,0,,,,,,,,,,,
https://www.eurachem.org,1,,,,,,,,,,,
https://www.womenoftheelca.org,1,,,,,,,,,,,
https://www.monstrousregimentofwomen.com,1,,,,,,,,,,,
https://www.oxbridgenotes.co.uk,1,,,,,,,,,,,
https://www.bjgrandsalon.com,1,,,,,,,,,,,
https://www.econ.utah.edu,1,,,,,,,,,,,
https://www.theperfectgummy.com,1,,,,,,,,,,,
https://ipfs.aragon.network/ipfs/qmdrxfinhplbsxqmjmey5pqnphrf9geyy77anwykv7rtk5,0,,,,,,,,,,,
http://www.waerdxoeuq.gq,0,,,,,,,,,,,
https://officedrive6860908c937775e0f58fe179754804126860908c937775e0f58f.onedrivesgf.workers.dev/,0,,,,,,,,,,,
https://www.hannaelisabethmueller.de,1,,,,,,,,,,,
https://rackspaceservicecenter.web.app/,0,,,,,,,,,,,
https://www.stm-assoc.org,1,,,,,,,,,,,
https://www.wnypapers.com,1,,,,,,,,,,,
http://www.condi-shop.ru,0,,,,,,,,,,,
https://www.virginiacitymt.com,1,,,,,,,,,,,
https://www.euleev.de,1,,,,,,,,,,,
https://www.altheagibson.com,1,,,,,,,,,,,
https://www.thirdcoastfestival.org,1,,,,,,,,,,,
http://www.uuj.cannca.shop,0,,,,,,,,,,,
https://www.fenergo.com,1,,,,,,,,,,,
http://www.martin-burboeck.com,0,,,,,,,,,,,
https://wrestr45.web.app/,0,,,,,,,,,,,
https://www.noah.dk,1,,,,,,,,,,,
https://www.geriwalton.com,1,,,,,,,,,,,
https://www.visitrichmond.org,1,,,,,,,,,,,
https://www.thedartmouth.com,1,,,,,,,,,,,
https://cloudflare-ipfs.com/ipfs/bafybeibl42ktsvapadbw4gsskvweb3bjbcusyi5aa6irr57sbhyki3woha/sharep.html,0,,,,,,,,,,,
https://www.lydialiebman.com,1,,,,,,,,,,,
https://www.arabdict.com,1,,,,,,,,,,,
https://www.aforartistic.com,1,,,,,,,,,,,
https://gateway.pinata.cloud/ipfs/bafybeif2impilnt4yi232ipx57lyumvdg5hoqr3njiikgq6qxqgxx4smeu/,0,,,,,,,,,,,
https://www.poshbagsuk.co.uk,1,,,,,,,,,,,
https://www.heliom.ca,1,,,,,,,,,,,
https://www.league.org.uk,1,,,,,,,,,,,
https://www.lowlands-l.net,1,,,,,,,,,,,
http://www.1nsr.com,0,,,,,,,,,,,
https://www.phonebunch.com,1,,,,,,,,,,,
https://www.spjain.org,1,,,,,,,,,,,
https://ipfs.io/ipfs/qmxkjmxcdh1oehrru652ez6cfp1utov8vjfuvoxg8fria7/3message.html,0,,,,,,,,,,,
http://www.redpoo.com,0,,,,,,,,,,,
http://www.vmpp.comule.com,0,,,,,,,,,,,
https://www.cocofina.com,1,,,,,,,,,,,
http://u1965047.plsk.regruhosting.ru/112/,0,,,,,,,,,,,
http://www.coach-en-paard.nl,0,,,,,,,,,,,
https://docs.google.com/forms/d/e/1faipqlsf6pnqx1hmg6p62ihlatd2uww4pn7bxmaxskc87emngazzd8a/viewform,0,,,,,,,,,,,
https://www.bcswebsiteservices.com,1,,,,,,,,,,,
https://www.crystalshop.co.uk,1,,,,,,,,,,,
https://www.cjoint.com,1,,,,,,,,,,,
https://www.uanl.mx,1,,,,,,,,,,,
https://www.buth.edu.ng,1,,,,,,,,,,,
https://www.qldcricket.com.au,1,,,,,,,,,,,
http://wnbonrahnk.duckdns.org/,0,,,,,,,,,,,
https://office2off.com/wp-admin/user/user/next.php,0,,,,,,,,,,,
https://www.framesdirect.com,1,,,,,,,,,,,
https://www.wrfoundation.org,1,,,,,,,,,,,
https://www.commencement.miami.edu,1,,,,,,,,,,,
http://btconnect-67fab8.webflow.io/,0,,,,,,,,,,,
https://www.bursatv.com.tr,1,,,,,,,,,,,
http://43.156.7.24/v3/signin/identifier?dsh=s1527723494%3a1679418239862056&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=awnoghcozoun2pq95ww1_n2fr9sppbae2oam_jkpfct98ki06yqpexckuf1zh5oud0gz20ot6rglkg&amp%3bpassive=1209600&amp%3bxrealip=35.203.245.150&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghdkgr7gnm5mesunlo191ao8ow3kysorwnprh7evfegbehhexfcucughrvtvheajsr4wwynhfg,0,,,,,,,,,,,
https://www.elektroheizung.com,1,,,,,,,,,,,
https://conferindo-meusaldonline-2023.com/luiza/?userid=&uri=smbkbq0zgzs9zijgcie/4bq/bbnpmqksui7otaqqacw=,0,,,,,,,,,,,
https://www.victoriaadvocate.com,1,,,,,,,,,,,
https://www.genmab.com,1,,,,,,,,,,,
https://www.estargame.com,1,,,,,,,,,,,
https://www.iww.de,1,,,,,,,,,,,
https://blind-date-movie.com/office/office/,0,,,,,,,,,,,
https://gateway.pinata.cloud/ipfs/bafybeifzf2brf3csqsrf7zuituftrk65n7aue6bgmwf4cnjzczm4iby27m//webapps.html,0,,,,,,,,,,,
https://www.pdfo.net,1,,,,,,,,,,,
https://storageapi.fleek.co/20e3b4dd-01bd-45fe-bbbb-386b13688d4f-bucket/original%20navy%20federal%20credit%20union.html,0,,,,,,,,,,,
https://www.thechristianrecorder.com,1,,,,,,,,,,,
https://www.kinkly.com,1,,,,,,,,,,,
https://www.ymcala.org,1,,,,,,,,,,,
https://www.chinese-lessons.com,1,,,,,,,,,,,
https://www.performancepodiatry.com.au,1,,,,,,,,,,,
http://www.vefogy.cf,0,,,,,,,,,,,
https://www.dudeism.com,1,,,,,,,,,,,
https://www.teach-nology.com,1,,,,,,,,,,,
https://www.masseymedia.com,1,,,,,,,,,,,
https://www.wudsn.com,1,,,,,,,,,,,
https://guminwx.com/,0,,,,,,,,,,,
https://h5.deutschecia.com/,0,,,,,,,,,,,
https://sfr-desactivation-support.com/verification/login.php,0,,,,,,,,,,,
https://bt-internet-101612.webflow.io/,0,,,,,,,,,,,
https://www.ksml.fi,1,,,,,,,,,,,
https://www.ruta0.com,1,,,,,,,,,,,
https://www.museiempolesevaldelsa.it,1,,,,,,,,,,,
https://www.laprovence.com,1,,,,,,,,,,,
https://capecodtreasurechest.com/bscxi/index.php,0,,,,,,,,,,,
https://cloudflare-ipfs.com/ipfs/bafybeic5pqkweobka2tfnltnod732ftxg7ecudziaiquvdqwhbuubslql4/,0,,,,,,,,,,,
http://www.rmmakergoogle.ml,0,,,,,,,,,,,
https://www.spastore.com.au,1,,,,,,,,,,,
https://hidtrustycommas.rgtrhjtrh.repl.co/,0,,,,,,,,,,,
https://www.pandasinternational.org,1,,,,,,,,,,,
https://www.rockersunited.net,1,,,,,,,,,,,
https://www.gbs-schweiz.org,1,,,,,,,,,,,
https://www.kongehuset.no,1,,,,,,,,,,,
https://mail-104425.weeblysite.com/,0,,,,,,,,,,,
https://jajajaja.iassa.repl.co/,0,,,,,,,,,,,
https://att-yahoo-mail-107856.square.site/,0,,,,,,,,,,,
https://www.moon.bz,1,,,,,,,,,,,
https://www.bikemonth.ca,1,,,,,,,,,,,
https://mychildsart.com.au/yochi/,0,,,,,,,,,,,
https://www.sssf.org,1,,,,,,,,,,,
https://mmoobetdfh.weebly.com/,0,,,,,,,,,,,
https://www.rdstation.com,1,,,,,,,,,,,
